business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,address2
93617,Native Co.,168 Sutter St,San Francisco,CA,94104,NA,NA,,NA,93617_20171221,12/21/2017 0:00,88,Routine - Unscheduled,93617_20171221_103127,Noncompliance with HAACP plan or variance,Moderate Risk,"168 Sutter St, San Francisco, CA"
83953,Twin Peaks Pizza and Pasta,1681 Church St,San Francisco,CA,94131,NA,NA,,14155699200,83953_20161216,12/16/2016 0:00,NA,Non-inspection site visit,,,,"1681 Church St, San Francisco, CA"
81800,Mikado Sushi Inc.,1684 Bryant St,San Francisco,CA,94103,NA,NA,,NA,81800_20180402,4/2/2018 0:00,73,Routine - Unscheduled,81800_20180402_103154,Unclean or degraded floors walls or ceilings,Low Risk,"1684 Bryant St, San Francisco, CA"
82892,Asha Tea House,17 Kearny St,San Francisco,CA,94108,NA,NA,,NA,82892_20161101,11/1/2016 0:00,87,Routine - Unscheduled,82892_20161101_103156,Permit license or inspection report not posted,Low Risk,"17 Kearny St, San Francisco, CA"
80832,Liquid Culture,170 A South Van Ness St,San Francisco,CA,94103,NA,NA,,14150428898,80832_20160526,5/26/2016 0:00,87,Routine - Unscheduled,80832_20160526_103147,Inadequate ventilation or lighting,Low Risk,"170 A South Van Ness St, San Francisco, CA"
77252,Bravado,170 King St #109,San Francisco,CA,94107,NA,NA,,NA,77252_20160901,9/1/2016 0:00,87,Routine - Unscheduled,77252_20160901_103143,Inadequate warewashing facilities or equipment,Low Risk,"170 King St #109, San Francisco, CA"
91152,Wine Bar,170 O'Farrell Rd,San Francisco,CA,94102,NA,NA,,NA,91152_20170720,7/20/2017 0:00,NA,New Ownership,,,,"170 O'Farrell Rd, San Francisco, CA"
39426,El Tonayense #3,1700 Jerrold Ave,San Francisco,CA,94124,NA,NA,,NA,39426_20160528,5/28/2016 0:00,85,Routine - Unscheduled,39426_20160528_103154,Unclean or degraded floors walls or ceilings,Low Risk,"1700 Jerrold Ave, San Francisco, CA"
81442,The Crafty Fox Ale House,1700 Mission St,San Francisco,CA,94103,NA,NA,,14155371631,81442_20180314,3/14/2018 0:00,80,Routine - Unscheduled,81442_20180314_103125,Noncompliance with shell fish tags or display,Moderate Risk,"1700 Mission St, San Francisco, CA"
84476,"Crepe and Brioche, Inc.",1700 O'Farrell,San Francisco,CA,94115,NA,NA,,14155822287,84476_20160625,6/25/2016 0:00,100,Routine - Unscheduled,,,,"1700 O'Farrell, San Francisco, CA"
60658,"Home Maid Ravioli Co., Inc.",1700 O'Farrell @ Fillmore,San Francisco,CA,94115,NA,NA,,NA,60658_20160625,6/25/2016 0:00,100,Routine - Unscheduled,,,,"1700 O'Farrell @ Fillmore, San Francisco, CA"
33998,Coastside Farms and Specialties,1700 O'Farrell @ Fillmore St,San Francisco,CA,94115,NA,NA,,NA,33998_20160625,6/25/2016 0:00,100,Routine - Unscheduled,,,,"1700 O'Farrell @ Fillmore St, San Francisco, CA"
91287,Poke Life,1700 Owens St.,San Francisco,CA,94158,NA,NA,,NA,91287_20170511,5/11/2017 0:00,90,Routine - Unscheduled,91287_20170511_103145,Improper storage of equipment utensils or linens,Low Risk,"1700 Owens St., San Francisco, CA"
88915,Ssisso,1700 Post St A,San Francisco,CA,94115,NA,NA,,14155708134,88915_20170321,3/21/2017 0:00,NA,New Ownership,,,,"1700 Post St A, San Francisco, CA"
89449,Burger King 4525,1701 Fillmore St,San Francisco,CA,94115,NA,NA,,14150643385,89449_20170623,6/23/2017 0:00,88,Routine - Unscheduled,89449_20170623_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,"1701 Fillmore St, San Francisco, CA"
89086,Allegro Romano,1701 Jones St,San Francisco,CA,94109,NA,NA,,NA,89086_20180214,2/14/2018 0:00,NA,Reinspection/Followup,,,,"1701 Jones St, San Francisco, CA"
81812,Octavia,1701 Octavia St,San Francisco,CA,94109,NA,NA,,NA,81812_20180313,3/13/2018 0:00,93,Routine - Unscheduled,81812_20180313_103105,Improper cooling methods,High Risk,"1701 Octavia St, San Francisco, CA"
86663,Playground,1705 Buchanan St,San Francisco,CA,94115,NA,NA,,14155921471,86663_20160321,3/21/2016 0:00,NA,New Ownership,,,,"1705 Buchanan St, San Francisco, CA"
90672,Baron's Quality Meat & Seafood,1706 Church St,San Francisco,CA,94131,NA,NA,,14150335926,90672_20180320,3/20/2018 0:00,90,Routine - Unscheduled,90672_20180320_103120,Moderate risk food holding temperature,Moderate Risk,"1706 Church St, San Francisco, CA"
91845,Bay Leaf Kitchen Inc. Yosemite,1706 Yosemite Ave.,San Francisco,CA,94124,NA,NA,,NA,91845_20170605,6/5/2017 0:00,NA,New Ownership,,,,"1706 Yosemite Ave., San Francisco, CA"
85310,Yummy Dumpling,1708 Irving St,San Francisco,CA,94122,NA,NA,,14155759308,85310_20180328,3/28/2018 0:00,90,Routine - Unscheduled,85310_20180328_103161,Low risk vermin infestation,Low Risk,"1708 Irving St, San Francisco, CA"
89315,Sweetgreen Soma,171 2nd St,San Francisco,CA,94105,NA,NA,,NA,89315_20170824,8/24/2017 0:00,NA,Complaint,89315_20170824_103120,Moderate risk food holding temperature,Moderate Risk,"171 2nd St, San Francisco, CA"
74594,Shabusen,1726 Buchannan St,San Francisco,CA,94115,NA,NA,,NA,74594_20161005,10/5/2016 0:00,88,Routine - Unscheduled,74594_20161005_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"1726 Buchannan St, San Francisco, CA"
89640,The Bindery,1727 Haight St,San Francisco,CA,94117,NA,NA,,NA,89640_20171023,10/23/2017 0:00,NA,New Ownership,,,,"1727 Haight St, San Francisco, CA"
77162,Ramen Yamadaya,1728 Buchanan St,San Francisco,CA,94115,NA,NA,,NA,77162_20160419,4/19/2016 0:00,83,Routine - Unscheduled,77162_20160419_103120,Moderate risk food holding temperature,Moderate Risk,"1728 Buchanan St, San Francisco, CA"
80964,Sunset Reservoir Brewing Company,1735 Noriega St,San Francisco,CA,94122,NA,NA,,14155633493,80964_20180306,3/6/2018 0:00,85,Routine - Unscheduled,80964_20180306_103103,High risk food holding temperature,High Risk,"1735 Noriega St, San Francisco, CA"
85256,Buffalo Theory,1735 Polk St,San Francisco,CA,94109,NA,NA,,14155513836,85256_20170327,3/27/2017 0:00,NA,Reinspection/Followup,,,,"1735 Polk St, San Francisco, CA"
87765,Hinodeya,1737 Buchanan St,San Francisco,CA,94115,NA,NA,,14155750552,87765_20161121,11/21/2016 0:00,NA,Complaint Reinspection/Followup,,,,"1737 Buchanan St, San Francisco, CA"
88302,Cafe Hana,1737 Post St 368,San Francisco,CA,,NA,NA,,14155643953,88302_20171012,10/12/2017 0:00,NA,New Ownership,,,,"1737 Post St 368, San Francisco, CA"
95067,Osakaya Restaurant,1737 post St 370,San Francisco,CA,94115,NA,NA,,NA,95067_20180410,4/10/2018 0:00,NA,New Ownership,95067_20180410_103131,Moderate risk vermin infestation,Moderate Risk,"1737 post St 370, San Francisco, CA"
89059,Nande-Ya,1737 Post St 375,San Francisco,CA,94115,NA,NA,,14153685768,89059_20160919,9/19/2016 0:00,NA,New Ownership,,,,"1737 Post St 375, San Francisco, CA"
88303,Kushi Tsuru,1737 Post St 380,San Francisco,CA,94115,NA,NA,,14155939902,88303_20170313,3/13/2017 0:00,85,Routine - Unscheduled,88303_20170313_103103,High risk food holding temperature,High Risk,"1737 Post St 380, San Francisco, CA"
82089,San Francisco Japan Center Chocolate Chair Inc.,1737 Post St 383,San Francisco,CA,94115,NA,NA,,14155569255,82089_20161110,11/10/2016 0:00,NA,Administrative or Document Review,,,,"1737 Post St 383, San Francisco, CA"
95437,Monster Chef,1737 Post St suite 337,San Francisco,CA,94115,NA,NA,,NA,95437_20180309,3/9/2018 0:00,NA,New Construction,,,,"1737 Post St suite 337, San Francisco, CA"
94590,City Produce,174 06th St,San Francisco,CA,94103,NA,NA,,NA,94590_20180202,2/2/2018 0:00,NA,New Ownership,,,,"174 06th St, San Francisco, CA"
79654,Orenchi,174 Valencia St,San Francisco,CA,94103,NA,NA,,14150829579,79654_20160614,6/14/2016 0:00,77,Routine - Unscheduled,79654_20160614_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"174 Valencia St, San Francisco, CA"
94061,Seokyo,1740 Church St,San Francisco,CA,94131,NA,NA,,NA,94061_20180320,3/20/2018 0:00,96,Routine - Unscheduled,94061_20180320_103147,Inadequate ventilation or lighting,Low Risk,"1740 Church St, San Francisco, CA"
94540,Foam USA LLC,1745 Taraval St,San Francisco,CA,94116,NA,NA,,NA,94540_20180330,3/30/2018 0:00,NA,New Construction,,,,"1745 Taraval St, San Francisco, CA"
82196,Toast Eatery,1748 Church St,San Francisco,CA,94131,NA,NA,,14155284328,82196_20160929,9/29/2016 0:00,NA,Reinspection/Followup,,,,"1748 Church St, San Francisco, CA"
74763,Aquitaine LLC,175 Sutter St,San Francisco,CA,94104,NA,NA,,NA,74763_20151229,12/29/2015 0:00,94,Routine - Unscheduled,74763_20151229_103154,Unclean or degraded floors walls or ceilings,Low Risk,"175 Sutter St, San Francisco, CA"
94769,Creperie St. Germain,1750 Cesar Chavez  D,San Francisco,CA,94124,NA,NA,,NA,94769_20180221,2/21/2018 0:00,NA,New Ownership,,,,"1750 Cesar Chavez  D, San Francisco, CA"
94995,Nucha,1750 Cesar Chavez St D,San Francisco,CA,94124,NA,NA,,NA,94995_20180320,3/20/2018 0:00,NA,New Ownership,,,,"1750 Cesar Chavez St D, San Francisco, CA"
74305,Luke's Local,1750 Cesar Chavez St Unit E,San Francisco,CA,94124,NA,NA,,NA,74305_20170522,5/22/2017 0:00,83,Routine - Unscheduled,74305_20170522_103153,Inadequate dressing rooms or improper storage of personal items,Low Risk,"1750 Cesar Chavez St Unit E, San Francisco, CA"
78544,San Francisco Athletic Club,1750 Divisadero St,San Francisco,CA,94115,NA,NA,,NA,78544_20161025,10/25/2016 0:00,90,Routine - Unscheduled,78544_20161025_103120,Moderate risk food holding temperature,Moderate Risk,"1750 Divisadero St, San Francisco, CA"
72117,Proposition Chicken,1750 Market St,San Francisco,CA,94102,NA,NA,,NA,72117_20161214,12/14/2016 0:00,92,Routine - Unscheduled,72117_20161214_103145,Improper storage of equipment utensils or linens,Low Risk,"1750 Market St, San Francisco, CA"
76408,Cabin,1750 Polk St,San Francisco,CA,94109,NA,NA,,NA,76408_20160708,7/8/2016 0:00,100,Routine - Unscheduled,,,,"1750 Polk St, San Francisco, CA"
87814,Bayview Hunters Point Multi Senior Services,1753 Carroll Ave,San Francisco,CA,94124,NA,NA,,14155821444,87814_20160527,5/27/2016 0:00,NA,New Construction,,,,"1753 Carroll Ave, San Francisco, CA"
80930,Amelie,1754 Polk St,San Francisco,CA,94109,NA,NA,,14155296916,80930_20160318,3/18/2016 0:00,98,Routine - Unscheduled,80930_20160318_103154,Unclean or degraded floors walls or ceilings,Low Risk,"1754 Polk St, San Francisco, CA"
84941,"Easy As Pi, Inc.",1760 Cesar Chavez St #H,San Francisco,CA,94124,NA,NA,,NA,84941_20150925,9/25/2015 0:00,NA,New Ownership,,,,"1760 Cesar Chavez St #H, San Francisco, CA"
81064,Organic Chef Catering,1760 Cesar Chavez St F,San Francisco,CA,94124,NA,NA,,14155645300,81064_20170522,5/22/2017 0:00,96,Routine - Unscheduled,81064_20170522_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"1760 Cesar Chavez St F, San Francisco, CA"
75407,49 Square Catering,1760 Cesar Chavez St M,San Francisco,CA,94124,NA,NA,,NA,75407_20150608,6/8/2015 0:00,96,Routine - Unscheduled,75407_20150608_103133,Foods not protected from contamination,Moderate Risk,"1760 Cesar Chavez St M, San Francisco, CA"
79434,Zenbelly,1760 Cesar Chavez St Suite M,San Francisco,CA,94124,NA,NA,,NA,79434_20150608,6/8/2015 0:00,100,Routine - Unscheduled,,,,"1760 Cesar Chavez St Suite M, San Francisco, CA"
80136,Forage Inc.,1760 Cesar Chavez St Unit H,San Francisco,CA,94124,NA,NA,,NA,80136_20150925,9/25/2015 0:00,NA,Non-inspection site visit,,,,"1760 Cesar Chavez St Unit H, San Francisco, CA"
92538,Donfeva,1760 Cesar Chavez St.,San Francisco,CA,94124,NA,NA,,NA,92538_20170816,8/16/2017 0:00,NA,New Ownership,,,,"1760 Cesar Chavez St., San Francisco, CA"
75044,1760,1760 Polk St,San Francisco,CA,,NA,NA,,NA,75044_20180313,3/13/2018 0:00,94,Routine - Unscheduled,75044_20180313_103150,Improper or defective plumbing,Low Risk,"1760 Polk St, San Francisco, CA"
69906,The Chairman,177 Eddy St,San Francisco,CA,94102,NA,NA,,NA,69906_20160629,6/29/2016 0:00,90,Routine - Unscheduled,69906_20160629_103139,Improper food storage,Low Risk,"177 Eddy St, San Francisco, CA"
93489,Subway #51109,177 Townsend St.,San Francisco,CA,94107,NA,NA,,NA,93489_20180131,1/31/2018 0:00,NA,New Ownership,93489_20180131_103120,Moderate risk food holding temperature,Moderate Risk,"177 Townsend St., San Francisco, CA"
82992,Philz Coffee,1775 17th St,San Francisco,CA,94107,NA,NA,,NA,82992_20180302,3/2/2018 0:00,96,Routine - Unscheduled,82992_20180302_103129,Insufficient hot water or running water,Moderate Risk,"1775 17th St, San Francisco, CA"
75306,Cafe Murano,1777 Steiner St,San Francisco,CA,94115,NA,NA,,NA,75306_20151006,10/6/2015 0:00,94,Routine - Unscheduled,75306_20151006_103161,Low risk vermin infestation,Low Risk,"1777 Steiner St, San Francisco, CA"
70949,Saison,178 Townsend St,San Francisco,CA,94107,NA,NA,,NA,70949_20161129,11/29/2016 0:00,94,Routine - Unscheduled,70949_20161129_103143,Inadequate warewashing facilities or equipment,Low Risk,"178 Townsend St, San Francisco, CA"
92288,Ardiana,1781 Church St,San Francisco,CA,94131,NA,NA,,NA,92288_20170803,8/3/2017 0:00,NA,Routine - Scheduled,92288_20170803_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,"1781 Church St, San Francisco, CA"
91405,RROMD,1782 Haight St,San Francisco,CA,94117,NA,NA,,NA,91405_20170504,5/4/2017 0:00,90,Routine - Unscheduled,91405_20170504_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,"1782 Haight St, San Francisco, CA"
79626,Bubble Cafe,1788 32nd Ave,San Francisco,CA,94122,NA,NA,,14155832940,79626_20161006,10/6/2016 0:00,93,Routine - Unscheduled,79626_20161006_103102,Unclean hands or improper use of gloves,High Risk,"1788 32nd Ave, San Francisco, CA"
67862,The Social Study,1795 Geary Blvd,San Francisco,CA,94115,NA,NA,,NA,67862_20180227,2/27/2018 0:00,94,Routine - Unscheduled,67862_20180227_103144,Unapproved or unmaintained equipment or utensils,Low Risk,"1795 Geary Blvd, San Francisco, CA"
79432,Dinosaurs,18 Boardman Pl,San Francisco,CA,94103,NA,NA,,NA,79432_20170627,6/27/2017 0:00,90,Routine - Unscheduled,79432_20170627_103120,Moderate risk food holding temperature,Moderate Risk,"18 Boardman Pl, San Francisco, CA"
92642,Ippudo,18 Yerba Buena Ln.,San Francisco,CA,94103,NA,NA,,NA,92642_20171208,12/8/2017 0:00,NA,New Ownership - Followup,,,,"18 Yerba Buena Ln., San Francisco, CA"
75029,Workshop Cafe,180 Montgomery St Ste. 100,San Francisco,CA,94104,NA,NA,,NA,75029_20160804,8/4/2016 0:00,79,Routine - Unscheduled,75029_20160804_103118,Employee eating or smoking,Moderate Risk,"180 Montgomery St Ste. 100, San Francisco, CA"
83524,The Soapbox Cafe,1800 Hyde St,San Francisco,CA,94109,NA,NA,,14155503357,83524_20160310,3/10/2016 0:00,90,Routine - Unscheduled,83524_20160310_103133,Foods not protected from contamination,Moderate Risk,"1800 Hyde St, San Francisco, CA"
93947,Lokma,1801 Clement St,San Francisco,CA,94121,NA,NA,,NA,93947_20171227,12/27/2017 0:00,NA,New Ownership,,,,"1801 Clement St, San Francisco, CA"
91984,Cha Cha Cha,1801 Haight St,San Francisco,CA,94117,NA,NA,,NA,91984_20180223,2/23/2018 0:00,NA,Reinspection/Followup,,,,"1801 Haight St, San Francisco, CA"
74989,The Fillmore,1805 Geary Blvd,San Francisco,CA,94115,NA,NA,,NA,74989_20160930,9/30/2016 0:00,92,Routine - Unscheduled,74989_20160930_103132,Improper thawing methods,Moderate Risk,"1805 Geary Blvd, San Francisco, CA"
92925,Sushi Zone,1815 Market St. #5,San Francisco,CA,94103,NA,NA,,NA,92925_20170927,9/27/2017 0:00,NA,New Ownership,,,,"1815 Market St. #5, San Francisco, CA"
79069,Lush Gelato,1817 Polk St,San Francisco,CA,94109,NA,NA,,NA,79069_20160708,7/8/2016 0:00,92,Routine - Unscheduled,79069_20160708_103157,Food safety certificate or food handler card not available,Low Risk,"1817 Polk St, San Francisco, CA"
94954,Ace King BBQ,1820 Clement St,San Francisco,CA,94121,NA,NA,,NA,94954_20180330,3/30/2018 0:00,NA,New Ownership,,,,"1820 Clement St, San Francisco, CA"
75448,Laguna Café,1821 Haight St,San Francisco,CA,94117,NA,NA,,NA,75448_20160829,8/29/2016 0:00,94,Routine - Unscheduled,75448_20160829_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"1821 Haight St, San Francisco, CA"
83799,Lung Fung Bakery,1823 Clement St,San Francisco,CA,94121,NA,NA,,NA,83799_20160614,6/14/2016 0:00,NA,Reinspection/Followup,,,,"1823 Clement St, San Francisco, CA"
74993,Tenroku Sushi,1825 Post St #215,San Francisco,CA,94115,NA,NA,,NA,74993_20160923,9/23/2016 0:00,67,Routine - Unscheduled,74993_20160923_103109,Unclean or unsanitary food contact surfaces,High Risk,"1825 Post St #215, San Francisco, CA"
88620,Nami,1830 Irving St,San Francisco,CA,94122,NA,NA,,14155561920,88620_20160809,8/9/2016 0:00,NA,New Ownership,,,,"1830 Irving St, San Francisco, CA"
84690,Target Store T3203-Starbucks,1830 Ocean Ave,San Francisco,CA,94112,NA,NA,,14152307613,84690_20160824,8/24/2016 0:00,96,Routine - Unscheduled,84690_20160824_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"1830 Ocean Ave, San Francisco, CA"
77173,Tamashi,1849 Union St,San Francisco,CA,94123,NA,NA,,NA,77173_20171102,11/2/2017 0:00,86,Routine - Unscheduled,77173_20171102_103128,Consumer advisory not provided for raw or undercooked foods,Moderate Risk,"1849 Union St, San Francisco, CA"
88110,Stripe,185 Berry St 4th Floor,San Francisco,CA,94107,NA,NA,,14155279556,88110_20161129,11/29/2016 0:00,87,Routine - Unscheduled,88110_20161129_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,"185 Berry St 4th Floor, San Francisco, CA"
86074,Congregation Adath Israel,1851 Noriega St,San Francisco,CA,94122,NA,NA,,14155565665,86074_20170105,1/5/2017 0:00,98,Routine - Unscheduled,86074_20170105_103154,Unclean or degraded floors walls or ceilings,Low Risk,"1851 Noriega St, San Francisco, CA"
80604,Soma Eats,186 02nd St,San Francisco,CA,94105,NA,NA,,14155593604,80604_20171030,10/30/2017 0:00,92,Routine - Unscheduled,80604_20171030_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,"186 02nd St, San Francisco, CA"
76905,Presidio Pizza Company,1862 Divisadero St,San Francisco,CA,94115,NA,NA,,NA,76905_20160929,9/29/2016 0:00,NA,Reinspection/Followup,,,,"1862 Divisadero St, San Francisco, CA"
84982,Pa'ina Restaurant and Lounge,1865 Post St,San Francisco,CA,94115,NA,NA,,14155822642,84982_20150805,8/5/2015 0:00,100,Routine - Unscheduled,,,,"1865 Post St, San Francisco, CA"
89193,Wine Jar,1870 Fillmore St,San Francisco,CA,94115,NA,NA,,NA,89193_20161229,12/29/2016 0:00,NA,New Ownership,,,,"1870 Fillmore St, San Francisco, CA"
88883,Jane the Bakery,1875 Geary Blvd,San Francisco,CA,94115,NA,NA,,NA,88883_20170224,2/24/2017 0:00,92,Routine - Unscheduled,88883_20170224_103120,Moderate risk food holding temperature,Moderate Risk,"1875 Geary Blvd, San Francisco, CA"
86160,Hollow Cow,1875 Union St,San Francisco,CA,94123,NA,NA,,NA,86160_20180103,1/3/2018 0:00,NA,Complaint,,,,"1875 Union St, San Francisco, CA"
86478,Guckenheimer - 188 Embarcadero,188 Embarcadero,San Francisco,CA,94105,NA,NA,,NA,86478_20160526,5/26/2016 0:00,NA,New Construction,,,,"188 Embarcadero, San Francisco, CA"
81990,Nourish Cafe,189 06th Ave,San Francisco,CA,94118,NA,NA,,NA,81990_20160620,6/20/2016 0:00,84,Routine - Unscheduled,81990_20160620_103109,Unclean or unsanitary food contact surfaces,High Risk,"189 06th Ave, San Francisco, CA"
92935,Cvs/Pharmacy #5131,1900 19th Ave,San Francisco,CA,94116,NA,NA,,NA,92935_20180316,3/16/2018 0:00,NA,Complaint,,,,"1900 19th Ave, San Francisco, CA"
85007,The Wooden Nickel,1900 Folsom St,San Francisco,CA,94103,NA,NA,,NA,85007_20180405,4/5/2018 0:00,92,Routine - Unscheduled,85007_20180405_103154,Unclean or degraded floors walls or ceilings,Low Risk,"1900 Folsom St, San Francisco, CA"
6017,HAMILTON SENIOR CENTER,1900 GEARY Blvd,San Francisco,CA,94115,NA,NA,,NA,6017_20150611,6/11/2015 0:00,94,Routine - Unscheduled,6017_20150611_103120,Moderate risk food holding temperature,Moderate Risk,"1900 GEARY Blvd, San Francisco, CA"
